TA_ID,LAT,LONG,TAMBON_E
670116,16.505,101.383,Huai Yai
670117,16.146,101.138,Rawing
670201,16.158,100.895,Chon Daen
670202,16.131,100.677,Dong Khu
670203,16.204,100.792,Tha Kham
670204,16.271,100.892,Phutthabat
670205,15.983,100.839,Lat Khae
670206,16.05,100.744,Ban Kluai
670208,16.035,100.928,Sap Phutsa
670209,16.18,100.726,Takut Lai
670210,16.092,100.832,ศาลาลาย
670302,16.795,101.234,Wat Pa
670303,16.785,101.248,Tan Diao
670304,16.811,101.206,Fai Na Saeng
670305,16.839,101.239,Nong Sawang
670306,16.83,101.206,Nam Hia
670307,16.844,101.275,Sak Long
670308,16.889,101.346,Tha I Bun
670309,16.803,101.284,Ban Sok
670310,16.782,101.357,Ban Tio
670311,16.825,101.319,Huai Rai
670312,16.794,101.158,Nam Ko
670313,16.708,101.304,Pak Chong
670314,16.739,101.143,Nam Chun
670315,16.757,101.22,Nong Khwai
670316,16.68,101.208,Lan Ba
670317,16.629,101.178,Bung Khla
670318,16.677,101.146,Bung Namtao
670319,16.642,101.298,Ban Klang
670320,16.581,101.324,Chang Talut
670321,16.608,101.212,Ban Rai
670322,16.72,101.249,Pak Duk
670323,16.759,101.293,Ban Wai
670401,16.893,101.242,Lom Kao
670402,17.026,101.217,Na Sam
670403,16.951,101.215,Hin Hao
670404,16.857,101.095,Ban Noen
670405,17.108,101.407,Sila
670406,16.857,101.229,Na Saeng
670407,16.929,101.156,Wang Ban
670408,16.832,101.176,Na Ko
670409,16.998,101.402,Tat Kloi
670501,15.66,101.141,Tha Rong
670502,15.628,101.061,Sa Pradu
670503,15.709,101.029,Sam Yaek
670504,15.814,101.227,Khok Prong
670505,15.687,101.306,Nam Ron
670506,15.608,101.217,Bo Rang
670507,15.586,101.018,Phu Toei
670508,15.529,101.044,Phu Kham
670509,15.53,100.92,
670510,15.669,100.983,Sap Sombun
670511,15.744,101.095,Bueng Krachap
670512,15.607,100.949,Wang Yai
670513,15.755,101.216,Yang Sao
670514,15.657,100.858,Sap Noi
670601,15.439,101.14,Si Thep
670602,15.42,101.07,Sa Kruat
670603,15.37,101.164,Khlong Krachang
670604,15.527,101.136,Na Sanun
670605,15.477,100.971,Khok Sa-At
670606,15.402,101.252,Nong Yang Thoi
670607,15.436,100.971,Pradu Ngam
670701,15.956,101.103,Kong Thun
670702,16.075,101.084,Na Chaliang
670703,15.933,100.928,Ban Phot
670704,15.957,101.183,Tha Daeng
670705,15.897,101.154,Phet Lakhon
670706,16.129,101.276,Bo Thai
670707,16.141,101.034,Huai Pong
670708,15.995,101.223,Wang Tha Di
670709,15.953,101.034,Bua Watthana
670710,16.004,101.037,Nong Phai
670711,16.057,101.147,Wang Bot
670712,16.101,100.951,Yang Ngam
670713,16.001,101.301,Tha Duang
670801,15.846,100.939,Sap Samo Thot
670802,15.788,100.922,Sap Mai Daeng
670803,15.877,100.985,Nong Chaeng
670804,15.817,101.075,Kan Chu
670805,15.747,100.861,Wang Phikun
670806,15.88,100.847,Phaya Wang
670807,15.82,100.835,Si Mongkhon
670808,15.894,101.324,Sa Kaeo
670809,15.791,101.022,Bueng Sam Phan
670901,16.764,101.681,Nam Nao
670902,16.937,101.477,Lak Dan
670903,16.936,101.595,Wang Kwang
670904,16.709,101.71,Khok Mon
671001,16.347,100.809,Wang Pong
671002,16.297,100.678,Thai Dong
671003,16.362,100.918,Sap Poep
671004,16.387,100.754,Wang Hin
671005,16.283,100.758,Wang San
671101,16.717,100.962,Thung Samo
671102,16.78,101.055,Khaem Son
671103,16.631,100.999,Khao Kho
671104,16.52,101.042,Rim Si Muang
671105,16.545,100.968,Sadao Phong
671106,16.578,100.898,Nong Mae Na
671107,16.832,101.015,Khek Noi
700101,13.535,99.82,Na Mueang
700102,13.539,99.781,Chedi Hak
700103,13.509,99.792,Don Tako
700104,13.593,99.796,Nong Klang Na
700105,13.51,99.745,Huai Phai
700106,13.508,99.898,Khung Nam Won
700107,13.504,99.876,Khung Krathin
700108,13.465,99.787,Ang Thong
700109,13.571,99.834,Khok Mo
700110,13.603,99.86,Sam Ruean
700111,13.575,99.866,Phikun Thong
700112,13.547,99.631,Namphu
700113,13.471,99.758,Don Rae
700114,13.565,99.705,Hin Kong
700115,13.622,99.773,Khao Raeng
700116,13.585,99.75,Ko Phlapphla
700117,13.571,99.808,Lum Din
700118,13.553,99.886,Bang Pa
700119,13.545,99.848,Phong Sawai
700120,13.48,99.822,Khu Bua
700121,13.602,99.819,Tha Rap
700122,13.511,99.845,Ban Rai
700201,13.622,99.606,Chom Bueng
700202,13.667,99.649,Pak Chong
700203,13.685,99.521,Boek Phrai
700204,13.663,99.426,Dan Thap Tako
700205,13.74,99.428,Kaem On
700206,13.533,99.533,Rang Bua
700301,13.612,99.249,Suan Phueng
700302,13.578,99.423,Pa Wai
700304,13.522,99.42,Tha Khoei
700307,13.418,99.273,Tanao Si
700401,13.517,99.949,Damnoen Saduak
700402,13.555,100.036,Prasatsit
700403,13.533,99.984,Si Surat
700404,13.504,99.953,Ta Luang
700405,13.58,99.971,Don Kruai
700406,13.619,99.974,Don Khlang
700407,13.608,100.016,Bua Ngam
700408,13.606,99.909,Ban Rai
700409,13.571,99.925,Phaeng Phuai
700410,13.522,99.929,Si Muen
700411,13.544,99.96,Tha Nat
700412,13.509,99.982,Khun Phithak
700413,13.551,100.009,Don Phi
700501,13.816,99.873,Ban Pong
700502,13.865,99.865,Tha Pha
700503,13.908,99.868,Krap Yai
700504,13.833,99.89,Pak Raet
700505,13.821,99.934,Nong Kop
700506,13.793,99.906,Nong O
700507,13.769,99.891,Don Krabueang
700508,13.798,99.882,Suan Kluai
700509,13.773,99.863,Nakhon Chum
700510,13.771,99.815,Ban Muang
700511,13.797,99.83,Khung Phayom
700512,13.794,99.776,Nong Pla Mo
700513,13.798,99.728,Khao Khlung
700514,13.819,99.851,Boek Phrai
700515,13.841,99.831,Lat Bua Khao
700601,13.691,99.951,Bang Phae
700602,13.705,99.909,Wang Yen
700603,13.654,99.978,Hua Pho
700604,13.657,99.918,Wat Kaeo
700605,13.709,100.002,Don Yai
700606,13.668,100.006,Don Kha
700607,13.64,100.043,Pho Hak
700701,13.695,99.853,Photharam
700702,13.752,99.899,Don Krabueang
700703,13.741,99.924,Nong Pho
700704,13.725,99.886,Ban Lueak
700705,13.672,99.854,Khlong Ta Kot
700706,13.681,99.888,Ban Khong
700707,13.636,99.895,Ban Sing
700708,13.632,99.858,Don Sai
700709,13.638,99.828,Chet Samian
700710,13.675,99.827,Khlong Khoi
700711,13.738,99.809,Chamrae
700712,13.721,99.835,Soi Fa
700713,13.691,99.802,Tha Chumphon
700714,13.653,99.796,Bang Tanot
700715,13.749,99.742,Tao Pun
700716,13.697,99.768,Nang Kaeo
700717,13.669,99.726,Thammasen
700718,13.726,99.7,Khao Cha-Ngum
700719,13.747,99.597,Nong Kwang
700801,13.411,99.683,Thung Luang
700802,13.341,99.802,Wang Manao
700803,13.368,99.776,Don Sai
700804,13.404,99.779,Nong Krathum
700805,13.382,99.841,Pak Tho
700806,13.412,99.827,Pa Kai
700807,13.399,99.864,Wat Yang Ngam
700808,13.46,99.626,Ang Hin
700809,13.438,99.801,Bo Kradan
700810,13.283,99.596,Yang Hak
700811,13.354,99.856,Wan Dao
700812,13.345,99.693,Huai Yang Thon
700901,13.473,99.86,Ko San Phra
700902,13.424,99.863,Chom Prathat
700903,13.449,99.872,Wat Phleng
701001,13.418,99.386,Ban Kha
701002,13.283,99.444,Ban Bueng
701003,13.448,99.462,Nong Phan Chan
710103,14.039,99.551,Pak Phraek
710104,14.035,99.503,Tha Makham
710105,14.103,99.501,Kaeng Sian
710106,14.05,99.417,Nong Bua
710107,14.138,99.419,Lat Ya
710108,14.151,99.306,Wang Dong
710109,14.228,99.187,Chong Sadao
710110,13.981,99.451,Nong Ya
710111,13.951,99.52,Ko Samrong
710113,13.981,99.305,Ban Kao
710116,13.954,99.4,Wang Yen
710201,14.104,99.133,Lum Sum
710202,14.303,99.037,Tha Sao
710203,14.035,99.287,Sing
710204,14.421,98.741,Sai Yok
710205,14.26,98.911,Wang Krachae
710206,13.992,99.139,Si Mongkhon
710207,14.134,98.916,Bong Ti
710301,14.305,99.466,Bo Phloi
710302,14.205,99.462,Nong Kum
710303,14.54,99.356,Nong Ri
710305,14.485,99.481,Lum Rang
710308,14.412,99.437,Chong Dan
710401,14.895,99.029,Na Suan
710402,14.691,98.98,Dan Mae Chalaep
710403,14.464,99.232,Nong Pet
710404,14.366,99.174,Tha Kradan
710405,14.885,99.183,Khao Chot
710406,14.527,98.996,Mae Krabung
710501,13.869,99.776,Phong Tuek
710502,13.921,99.834,Yang Muang
710503,13.971,99.807,Don Cha-Em
710504,13.906,99.801,Tha Mai
710505,13.992,99.744,Takhram En
710506,13.93,99.779,Tha Maka
710507,13.954,99.752,Tha Ruea
710508,13.839,99.746,Khok Tabong
710509,13.884,99.826,Don Khamin
710510,14.06,99.773,Ulok Si Muen
710511,13.865,99.719,Khao Sam Sip Hap
710512,14.018,99.792,Phra Thaen
710513,13.902,99.759,Wai Niao
710514,13.922,99.732,Saen To
710515,13.954,99.851,Sanam Yae
710516,13.843,99.805,Tha Sao
710517,14.037,99.827,Nong Lan
710601,13.974,99.625,Tha Muang
710602,13.96,99.663,Wang Khanai
710603,13.971,99.697,Wang Sala
710604,13.987,99.589,Tha Lo
710605,14.055,99.613,Nong Khao
710606,14.008,99.666,Thung Thong
710607,13.919,99.588,Khao Noi
710608,13.937,99.617,Muang Chum
710609,13.868,99.604,Ban Mai
710610,13.863,99.645,Phang Tru
710611,13.917,99.699,Tha Takhro
710612,13.866,99.543,Rang Sali
710613,13.795,99.546,Nong Tak Ya
710701,14.762,98.641,Tha Khanun
710702,14.779,98.403,Pi Lok
710703,14.608,98.723,Hin Dat
710704,14.584,98.833,Lin Thin
710705,14.996,98.833,Chalae
710706,14.635,98.583,Huai Khayeng
710707,14.735,98.763,Sahakon Nikhom
710801,15.112,98.341,Nong Lu
710802,14.999,98.545,Prang Phle
710803,15.345,98.664,Lai Wo
710901,14.129,99.705,Phanom Thuan
710902,14.162,99.622,Nong Rong
710903,14.076,99.667,Thung Samo
710904,14.036,99.674,Don Chedi
710905,14.134,99.746,Phang Tru
710906,14.232,99.767,Rang Wai
710911,14.067,99.728,Nong Sarai
710912,14.192,99.678,Don Ta Phet
711001,14.58,99.753,Lao Khwan
711002,14.648,99.758,Nong Sano
711003,14.456,99.738,Nong Pradu
711004,14.715,99.743,Nong Pling
711005,14.516,99.655,Nong Nok Kaeo
711006,14.616,99.586,Thung Krabam
711007,14.682,99.642,Nong Fai
711101,13.836,99.388,Dan Makham Tia
711102,13.88,99.44,Klon Do
711103,13.811,99.21,Chorakhe Phueak
711104,13.808,99.44,Nong Phai
711201,14.63,99.454,Nong Prue
711202,14.626,99.527,Nong Pla Lai
711203,14.746,99.338,Somdet Charoen
711301,14.312,99.618,Huai Krachao
711302,14.434,99.597,Wang Phai
711303,14.292,99.701,Don Salaep
711304,14.357,99.764,Sa Long Ruea
720101,14.471,100.116,Tha Phi Liang
720102,14.451,100.113,Rua Yai
720103,14.434,100.108,Thap Ti Lek
720104,14.445,100.164,Tha Rahat
720105,14.47,100.165,Phai Khwang
720106,14.464,100.233,Khok Kho Thao
720107,14.49,100.208,Don Tan
720108,14.524,100.181,Don Masang
720109,14.506,100.107,Phihan Daeng
720110,14.454,100.064,Don Kamyan
720111,14.426,100.032,Don Pho Thong
720112,14.524,100.071,Ban Pho
720113,14.502,100.014,Sa Kaeo
720114,14.559,100.029,Taling Chan
720115,14.457,100.003,Bang Kung
720116,14.433,99.973,Sala Khao
720117,14.436,100.018,Suan Taeng
720118,14.492,100.169,Sanam Chai
720119,14.531,100.116,Pho Phraya
720120,14.539,99.982,Sanam Khli
720201,14.853,100.095,Khao Phra
720202,14.893,100.109,Doem Bang
720203,14.811,100.12,Nang Buat
720204,14.803,100.189,Khao Din
720205,14.931,100.087,Pak Nam
720206,14.863,100.189,Thung Khli
720207,14.91,100.169,Khok Chang
720208,14.869,100.038,Hua Khao
720209,14.883,99.97,Hua Na
720210,14.893,99.905,Bo Kru
720211,14.85,99.988,Wang Si Rat
720213,14.857,100.132,Yang Non
720214,14.907,99.804,Nong Krathum
720301,14.882,99.737,Nong Makha Mong
720302,14.744,99.527,Dan Chang
720303,14.922,99.534,Huai Khamin
720304,14.8,99.386,Ong Phra
720305,14.937,99.666,Wang Khan
720306,14.844,99.548,Nikhom Krasiao
720307,14.954,99.381,Wang Yao
720401,14.414,100.151,Khok Khram
720402,14.402,100.102,Bang Pla Ma
720403,14.348,100.171,Takha
720404,14.3,100.102,Bang Yai
720405,14.29,100.178,Kritsana
720406,14.286,100.221,Sali
720407,14.34,100.264,Phai Kong Din
720408,14.374,100.236,Ongkharak
720409,14.421,100.236,Chorakhe Yai
720410,14.346,100.14,Ban Laem
720411,14.37,100.043,Makham Lom
720412,14.377,100.015,Wang Nam Yen
720413,14.33,100.037,Wat Bot
720414,14.35,100.106,Wat Dao
720501,14.609,100.179,Si Prachan
720502,14.638,100.104,Ban Krang
720503,14.57,100.119,Mot Daeng
720504,14.601,100.097,Bang Ngam
720505,14.722,100.19,Don Pru
720506,14.66,100.2,Plai Na
720507,14.661,100.095,Wang Wa
720508,14.65,100.154,Wang Nam Sap
720509,14.559,100.167,Wang Yang
720601,14.633,99.959,Don Chedi
720602,14.671,100.011,Nong Sarai
720603,14.603,99.955,Rai Rot
720604,14.643,99.865,Sa Krachom
720605,14.708,99.838,Thale Bok
720701,14.225,100.023,Song Phi Nong
720702,14.169,100.085,Bang Len
720703,14.199,100.174,Bang Ta Then
720704,14.213,100.103,Bang Takhian
720705,14.26,100.114,Ban Kum
720706,14.302,99.981,Hua Pho
720707,14.252,100.046,Bang Phlap
720708,14.194,100.048,Noen Phraprang
720709,14.234,100.206,Ban Chang
720710,14.22,100.061,Ton Tan
720711,14.217,99.948,Si Samran
720712,14.166,99.959,Thung Khok
720713,14.204,99.86,Nong Bo
720714,14.13,99.849,Bo Suphan
720715,14.166,100.011,Don Manao
720801,14.71,100.112,Yan Yao
720802,14.758,100.158,Wang Luek
720803,14.763,100.095,Sam Chuk
720804,14.757,100.032,Nong Phak Nak
720805,14.708,100.041,Ban Sa
720806,14.803,99.991,Nong Sadao
720807,14.801,100.056,Krasiao
720901,14.377,99.88,U Thong
720902,14.273,99.874,Sa Yai Som
720903,14.317,99.85,Chorakhe Sam Phan
720904,14.303,99.923,Ban Don
720905,14.322,99.898,Yung Thalai
720906,14.263,99.95,Don Makluea
720907,14.418,99.886,Nong Ong
720908,14.452,99.854,Don Kha
720909,14.517,99.887,Phlapphla Chai
720910,14.578,99.864,Ban Khong
720911,14.353,99.966,Chedi
720912,14.253,99.906,Sa Phang Lan
720913,14.367,99.928,Krachan
721001,14.776,99.885,Nong Ya Sai
721002,14.72,99.931,Nong Ratchawat
721003,14.831,99.919,Nong Pho
721004,14.82,99.804,Chaeng Ngam
721005,14.796,99.693,Nong Kham
721006,14.749,99.806,Thap Luang
730101,13.819,100.05,Phra Pathom Chedi
730102,13.754,100.034,Bang Khaem
730103,13.811,100.088,Phra Prathon
730104,13.807,100.105,Thammasala
730105,13.892,100.054,Ta Kong
730106,13.864,100.073,Map Khae
730107,13.804,100.041,Sanam Chan
730108,13.725,100.07,Don Yai Hom
730109,13.782,100.077,Thanon Khat
730110,13.837,100.065,Bo Phlap
730111,13.848,100.044,Nakhon Pathom
730112,13.857,100.014,Wang Taku
730113,13.866,99.989,Nong Pak Long
730114,13.841,100.113,Sam Khwai Phueak
730115,13.867,100.108,Thung Noi
730116,13.786,99.991,Nong Din Daeng
730117,13.766,100.008,Wang Yen
730118,13.84,99.978,Phrong Maduea
730119,13.811,100.019,Lam Phaya
730120,13.75,99.975,Sa Kathiam
730121,13.757,99.947,Suan Pan
730122,13.804,100.067,Huai Chorakhe
730123,13.878,100.021,Thap Luang
730124,13.914,99.952,Nong Ngu Lueam
730125,13.868,99.929,Ban Yang
730201,13.991,99.983,Thung Kraphang Hom
730202,14.111,99.964,Kratip
730203,14.055,99.905,Thung Luk Nok
730204,13.923,100.015,Huai Khwang
730205,13.965,99.963,Thung Khwang
730206,14.065,100.003,Sa Si Mum
730207,14.041,99.935,Thung Bua
730208,14.022,100.035,Don Khoi
730209,14.096,100.043,Sa Phatthana
730210,13.969,99.921,Huai Mon Thong
730211,14.13,100.025,Huai Muang
730212,14.024,99.981,Kamphaeng Saen
730213,14.003,99.917,Rang Phikun
730214,14.004,99.865,Nong Krathum
730215,13.99,100.027,Wang Nam Khiao
730301,13.787,100.192,Nakhon Chai Si
730302,13.793,100.183,Bang Krabao
730303,13.814,100.175,Wat Khae
730304,13.766,100.18,Tha Tamnak
730305,13.775,100.168,Bang Kaeo
730306,13.76,100.155,Tha Krachap
730307,13.774,100.209,Khun Kaeo
730308,13.785,100.144,Tha Phraya
730309,13.795,100.123,Phaniat
730310,13.756,100.134,Bang Rakam
730311,13.726,100.126,Khok Phra Chedi
730312,13.817,100.143,Sisa Thong
730313,13.857,100.147,Laem Bua
730314,13.889,100.155,Si Mahapho
730315,13.83,100.195,Sampathuan
730316,13.827,100.218,Wat Samrong
730317,13.859,100.244,Don Faek
730318,13.878,100.233,Huai Phlu
730319,13.886,100.182,Wat Lamut
730320,13.891,100.206,Bang Phra
730321,13.896,100.247,Bang Kaeo Fa
730322,13.828,100.233,Lan Tak Fa
730323,13.807,100.212,Ngio Rai
730324,13.793,100.215,Thaiyawat
730401,13.978,100.083,Sam Ngam
730402,13.93,100.084,Huai Phra
730403,13.957,100.044,Lam Hoei
730404,13.936,100.124,Don Phutsa
730405,13.911,100.15,Ban Luang
730406,13.89,100.117,Don Ruak
730407,13.902,100.1,Huai Duan
730408,14.024,100.074,Lam Luk Bua
730501,14.014,100.151,Bang Len
730502,13.97,100.158,Bang Pla
730503,14.108,100.093,Bang Luang
730504,14.038,100.243,Bang Phasi
730505,13.914,100.254,Bang Rakam
730506,14.047,100.15,Bang Sai Pa
730507,14.104,100.147,Hin Mun
730508,14.093,100.177,Sai Ngam
730509,13.999,100.123,Don Tum
730510,14.121,100.235,Nin Phet
730511,14.159,100.228,Bua Pak Tha
730512,13.991,100.222,Khlong Nok Krathung
730513,13.953,100.262,Nara Phirom
730514,13.954,100.199,Lam Phaya
730515,14.064,100.116,Phai Hu Chang
730601,13.714,100.247,Tha Kham
730602,13.78,100.262,Song Khanong
730603,13.779,100.24,Hom Kret
730604,13.772,100.305,Bang Krathuek
730605,13.787,100.289,Bang Toei
730606,13.716,100.219,Sam Phran
730607,13.702,100.2,Bang Chang
730608,13.737,100.283,Rai Khing
730609,13.751,100.234,Tha Talat
730610,13.737,100.322,Krathum Lom
730611,13.734,100.174,Khlong Mai
730612,13.698,100.15,Talat Chinda
730613,13.677,100.092,Khlong Chinda
730614,13.733,100.235,Yai Cha
730615,13.69,100.242,Ban Mai
730616,13.7,100.268,Om Yai
730701,13.813,100.305,Sala Ya
730702,13.862,100.281,Khlong Yong
730703,13.815,100.262,Mahasawat
740101,13.552,100.28,Mahachai
740102,13.538,100.269,Tha Chalom
740103,13.533,100.276,Krok Krak
740104,13.487,100.192,Ban Bo
740105,13.492,100.158,Bang Thorat
740106,13.483,100.13,Kalong
740107,13.464,100.096,Na Khok
740108,13.539,100.252,Tha Chin
740109,13.595,100.295,Na Di
740110,13.571,100.266,Tha Sai
740111,13.599,100.333,Khok Krabue
740112,13.614,100.363,Bang Nam Chuet
740113,13.539,100.377,Phanthai Norasing
740114,13.531,100.326,Khok Kham
740115,13.591,100.247,Ban Ko
740116,13.512,100.215,Bang Krachao
740117,13.501,100.25,Bang Ya Phraek
740118,13.54,100.185,Chai Mongkhon
740201,13.654,100.25,Talat Krathum Baen
740202,13.702,100.308,Om Noi
740203,13.671,100.261,Tha Mai
740204,13.671,100.323,Suan Luang
740205,13.652,100.226,Bang Yang
740206,13.637,100.292,Khlong Maduea
740207,13.668,100.192,Nong Nok Khai
740208,13.633,100.266,Don Kai Di
740209,13.643,100.324,Khae Rai
740210,13.623,100.24,Tha Sao
740301,13.618,100.104,Ban Phaeo
740302,13.571,100.139,Lak Sam
740303,13.559,100.082,Yok Krabat
740304,13.521,100.069,Rong Khe
740305,13.581,100.065,Nong Song Hong
740306,13.598,100.075,Nong Bua
740307,13.614,100.134,Lak Song
740308,13.639,100.141,Chet Rio
740309,13.641,100.171,Khlong Tan
740310,13.6,100.189,Amphaeng
740311,13.624,100.186,Suan Som
740312,13.666,100.153,Kaset Phatthana
750101,13.4,99.994,Mae Klong
750102,13.384,99.955,Bang Khan Taek
750103,13.451,100.037,Lat Yai
750104,13.43,99.992,Ban Prok
750105,13.431,100.06,Bang Kaeo
750106,13.399,99.976,Thai Hat
750107,13.354,99.99,Laem Yai
750108,13.445,99.988,Khlong Khoen
750109,13.329,99.95,Khlong Khon
750110,13.48,100.027,Nang Takhian
750111,13.376,100.01,Bang Chakreng
750201,13.472,99.951,Kradang Nga
750202,13.45,99.928,Bang Sakae
750203,13.481,99.912,Bang Yi Rong
750204,13.47,99.931,Rong Hip
750205,13.493,99.945,Bang Khonthi
750206,13.499,100.018,Don Manora
750207,13.452,99.955,Bang Phrom
750208,13.459,99.931,Bang Kung
750209,13.483,99.976,Chom Pluak
750210,13.504,99.923,Bang Nok Khwaek
750211,13.487,99.958,Yai Phaeng
750212,13.463,99.968,Bang Krabue
750213,13.46,99.898,Ban Pramot
750301,13.427,99.954,Amphawa
750302,13.414,99.953,Suan Luang
750303,13.466,99.993,Tha Kha
750304,13.38,99.875,Wat Pradu
750305,13.433,99.91,Mueang Mai
750306,13.437,99.953,Bang Chang
750307,13.436,99.937,Khwae Om
750308,13.385,99.923,Plai Phongphang
750309,13.407,99.923,Bang Khae
750310,13.343,99.882,Phraek Nam Daeng
750311,13.297,99.895,Yi San
750312,13.414,99.917,Bang Nang Li
760101,13.097,99.949,Tha Rap
760102,13.112,99.943,Khlong Krachaeng
760103,13.13,100.015,Bang Chan
760104,13.054,100.03,Na Phan Sam
760105,13.151,99.918,Thong Chai
760106,13.156,99.941,Ban Kum
760107,13.134,99.973,Nong Sano
760108,13.112,99.916,Rai Som
760109,13.121,99.9,Wiang Khoi
760110,13.158,99.891,Bang Chak
760111,13.092,99.932,Ban Mo
760112,13.079,99.958,Ton Mamuang
760113,13.105,99.997,Chong Sakae
760114,13.088,99.977,Na Wung
760115,13.07,99.992,Sam Marong
760116,13.082,100.039,Pho Phra
760117,13.007,100.044,Hat Chao Samran
760118,13.117,99.866,Hua Saphan
760119,13.146,99.86,Ton Maphrao
760120,13.134,99.893,Wang Tako
760121,13.053,99.974,Pho Rai Wan
760122,13.015,99.976,Don Yang
760123,12.995,100.013,Nong Khanan
760124,13.048,100.0,Nong Phlap
760201,13.233,99.819,Khao Yoi
760202,13.257,99.811,Sa Phang
760203,13.284,99.838,Bang Khem
760204,13.204,99.833,Thap Khang
760205,13.194,99.877,Nong Pla Lai
760206,13.168,99.801,Nong Prong
760207,13.295,99.797,Nong Chumphon
760208,13.316,99.841,Huai Rong
760209,13.136,99.8,Huai Tha Chang
760210,13.301,99.724,Nong Chumphon Nuea
760301,13.201,99.709,Nong Ya Plong
760302,13.158,99.39,Yang Nam Klat Nuea
760303,13.07,99.505,Yang Nam Klat Tai
760304,13.099,99.749,Tha Takhro
760401,12.719,99.939,Cha-Am
760402,12.856,99.985,Bang Kao
760403,12.887,99.945,Na Yang
760404,12.793,99.894,Khao Yai
760405,12.891,99.971,Nong Sala
760406,12.715,99.832,Huai Sai Nuea
760407,12.655,99.806,Rai Mai Phatthana
760408,12.684,99.882,Sam Phraya
760409,12.864,99.892,Don Khun Huai
760501,12.954,99.904,Tha Yang
760502,12.922,99.872,Tha Khoi
760503,12.99,99.883,Yang Yong
760504,12.947,99.989,Nong Chok
760505,12.981,99.929,Map Pla Khao
760506,12.847,99.814,Tha Mai Ruak
760507,12.919,99.82,Wang Khrai
760511,12.801,99.732,Klat Luang
760512,12.943,100.014,Puek Tian
760513,12.693,99.728,Khao Krapuk
760514,12.961,99.832,Tha Laeng
760515,12.949,99.941,Ban Nai Dong
760601,13.063,99.928,Ban Lat
760602,13.076,99.918,Ban Hat
760603,13.081,99.842,Ban Than
760604,13.027,99.893,Tamru
760605,13.06,99.952,Samo Phlue
760606,13.017,99.939,Rai Makham
760607,13.046,99.948,Tha Sen
760608,13.001,99.953,Nong Krachet
760609,13.065,99.786,Nong Kapu
760610,13.102,99.895,Lat Pho
760612,13.112,99.821,Rai Khok
760613,13.081,99.891,Rong Khe
760614,13.03,99.866,Rai Sathon
760615,13.035,99.829,Huai Khong
760616,13.057,99.898,Tha Chang
760617,13.022,99.911,Tham Rong
760618,13.008,99.793,Huai Luek
760701,13.206,99.98,Ban Laem
760702,13.161,100.018,Bang Khun Sai
760703,13.144,100.04,Pak Thale
760704,13.111,100.045,Bang Kaeo
760705,13.044,100.076,Laem Phak Bia
760706,13.259,99.912,Bang Tabun
760707,13.247,99.95,Bang Tabun Ok
760708,13.204,99.933,Bang Khrok
760709,13.159,99.96,Tha Raeng
760710,13.155,99.976,Tha Raeng Ok
760801,12.979,99.609,Kaeng Krachan
760802,12.853,99.614,Song Phi Nong
760803,12.942,99.735,Wang Chan
760804,12.651,99.48,Pa Deng
760805,12.997,99.743,Phu Sawan
760806,12.913,99.284,Huai Mae Phriang
770101,11.805,99.784,Prachuap Khiri Khan
770102,11.808,99.729,Ko Lak
770103,11.756,99.725,Khlong Wan
770104,11.709,99.672,Huai Sai
770105,11.904,99.701,Ao Noi
770106,11.996,99.771,Bo Nok
770201,12.052,99.763,Kui Buri
770202,12.086,99.908,Kui Nuea
770203,12.159,99.98,Khao Daeng
770204,12.136,99.929,Don Yai Nu
770206,12.148,99.843,Sam Krathai
770207,12.108,99.659,Hat Kham
770301,11.516,99.627,Thap Sakae
770302,11.454,99.508,Ang Thong
770303,11.537,99.499,Na Hu Kwang
770304,11.606,99.501,Khao Lan
770305,11.637,99.641,Huai Yang
770306,11.573,99.628,Saeng Arun
770401,11.248,99.516,Kamnoet Nopphakhun
770402,11.188,99.466,Phong Prasat
770403,11.299,99.393,Ron Thong
770404,11.318,99.525,Thong Chai
770405,11.375,99.473,Chai Kasem
770406,11.204,99.369,Thong Mongkhon
770407,11.227,99.544,Mae Ramphueng
770501,11.063,99.436,Pak Phraek
770502,11.107,99.443,Bang Saphan
770503,11.011,99.424,Sai Thong
770504,11.103,99.306,Chang Raek
770505,11.012,99.256,Chaiyarat
770601,12.354,99.932,Pran Buri
770602,12.405,99.898,Khao Noi
770604,12.381,99.981,Pak Nam Pran
770607,12.38,99.814,Nong Ta Taem
770608,12.447,99.911,Wang Phong
770609,12.396,99.52,Khao Chao
770701,12.592,99.94,Hua Hin
770702,12.502,99.958,Nong Kae
770703,12.592,99.862,Hin Lek Fai
770704,12.53,99.704,Nong Phlap
770705,12.516,99.863,Thap Tai
770706,12.512,99.526,Huai Sat Yai
770707,12.403,99.655,Bueng Nakhon
770801,12.266,99.946,Sam Roi Yot
770802,12.309,99.56,Sila Loi
770803,12.252,99.706,Rai Kao
770804,12.271,99.593,Sala Lai
770805,12.214,99.746,Rai Mai
800101,8.408,99.972,Nai Mueang
800102,8.449,99.961,Tha Wang
800103,8.434,99.966,Khlang
800106,8.43,100.041,Tha Rai
800107,8.421,99.996,Pak Nakhon
800108,8.479,99.932,
800112,8.401,99.868,Kamphaeng Sao
800113,8.401,99.914,Chai Montri
800114,8.397,99.952,Mamuang Song Ton
800115,8.452,99.919,Na Khian
800116,8.452,99.835,Tha Ngio
800118,8.428,99.92,Pho Sadet
800119,8.376,100.061,Bang Chak
